更新时间,#genre#
[BD]shemaroo bollywood,https://stream1.freetv.fun/shemaroo-bollywood-1.m3u8
体育赛事,http://3501776.xyz:35455/gaoma/cctv5p.m3u8
爱情不是传说,https://txmov2.a.kwimgs.com/bs3/video-hls/5200531769588246884_hlsb.m3u8
狼牙山五壮士,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7091&tk=a0c4f6cfaba3
[HD]isla tv,https://stream1.freetv.fun/isla-tv-1.m3u8
翡翠台,https://aktv.top/AKTV/live/aktv/null-16/AKTV.m3u8
[VGA]NAT GEO,https://stream1.freetv.fun/nat-geo-1.ctv
河南卫视,https://stream1.freetv.fun/91c812506e5f3b35401fd02b7d4a237fb8933fa0ecdef1e793b48bdeac49af0a.m3u8
CCTV9,http://113.25.252.226:9901/tsfile/live/0009_1.m3u8
[SD]rotana clip,https://stream1.freetv.fun/rotana-clip-1.ctv
[HD]blue sky,https://stream1.freetv.fun/blue-sky-1.m3u8
[HD]青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-106.m3u8
[BD]SKY CINEMA PREMIERE,https://stream1.freetv.fun/sky-cinema-premiere-3.ctv
高胜美-你走你的路,http://em.21dtv.com/songs/60032577.mkv
广东卫视,http://60.209.125.254:352/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
[VGA]三立国际,https://stream1.freetv.fun/san-li-guo-ji-1.m3u8
HOY TV,http://guot55.serv00.net/pn.php?url=aHR0cHMlM0ElMkYlMkZzZzEuZnJlZXB5LmNjJTJGJUU1JUJFJUFFJUU0JUJGJUExJUU1JTg1JUFDJUU0JUJDJTk3JUU1JThGJUI3JTJGcHJ4eSUyRiVFOCU5QyU5QyVFNyVCMyU5NiVFOCVCRCVBRiVFNCVCQiVCNi5waHAlM0ZpZCUzREhPWVRWJTI2dG9rZW4lM0Q1ZmNlYzRjMjU1JTI2dHMlM0QxNzMwMjgwOTUwJTI2YWlkJTNEZDBjMjJkNDRmMWNiMzIzOCUyNm1hYyUzRDk3JTNBYzYlM0E2MyUzQTZiJTNBNWIlM0FkNg==
[SD]延边卫视,https://stream1.freetv.fun/yan-bian-wei-shi-35.m3u8
[VGA]dubai sports 3,https://stream1.freetv.fun/dubai-sports-3-5.m3u8
隐秘王国里的奇迹4,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/953467196a854ed786f7e3521579f1f6/1200.m3u8
中国人,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0757&tk=a0c4f6cfaba3
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
吉林舒兰综合,http://stream8.jlntv.cn/shulan/playlist.m3u8
Cmc TV,https://stream.cmctv.hr:49998/cmc/live.m3u8
[BD]天津文艺,https://stream1.freetv.fun/tian-jin-wen-yi-5.m3u8
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-17.ctv
CCTV5,http://111.14.181.15:9901/tsfile/live/0005_1.m3u8
固镇综合,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
野生世界竞技场(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bf683b66c36343599bcad10516c58274/1200.m3u8
黑莓动画,http://api3.52tb.xyz/info?id=173&token=20221127jxwhhemby
MordonFreeman是谁,https://www.goodiptv.club/douyu/9524579
菏泽影视频道,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-7.ctv
[SD]深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-42.m3u8
CCTV3,http://lt.hxtre.com:35455/gaoma/cctv3.m3u8
海南卫视,http://dms.yryyj.site:8188/udp/239.76.246.203:1234
CCTV9,http://60.209.125.254:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_QINGHAI
南宁新闻综合,https://ls.qingting.fm/live/61208.m3u8?aac
[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-477.m3u8
春晚2006,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8
[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-514.m3u8
贵州卫视,https://epg.pw/stream/902bf1b0febec739ab71abb790e136417a9c7686e81cfa97705dfe0ae0afda28.m3u8
CCTV17,https://api.olelive.com/dis/live/CCTV17HD/hls.m3u8
南来北往,http://dl.wifi942.com:66/jsyd/jsyd.php?id=GITV-JS-39
小九老乐,https://vd3.bdstatic.com/mda-maqs355itqp221rx/v2-hknm/hd/mda-maqs355itqp221rx.mp4?pd=19&vt=1
云南卫视,http://111.119.250.248:50001/TVOD/5000000006000040019/bestzb/index.m3u8
CCTV5,http://101.66.199.128:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://113.140.12.230:8888/newlive/live/hls/4/live.m3u8
辽宁卫视,http://47.79.91.114:50001/TVOD/5000000001000008940/bestzb/index.m3u8
HMI PROMZ NEWS (720p),https://video1.getstreamhosting.com:1936/8326/8326/playlist.m3u8
[HD]kanal jadid,https://stream1.freetv.fun/kanal-jadid-1.m3u8
动物星球,https://stream1.freetv.fun/dong-wu-xing-qiu-1.m3u8
CCTV6,http://qjrhc.jydjd.top:2911/udp/224.1.100.83:11111
CCTV8 电视剧,http://111.119.250.248:50001/TVOD/1000000005000265008/ystenlive/index.m3u8
靖洋卡通 Nice Bingo,http://www.myrealgod.cloudns.be:5000/litv/4gtv-4gtv057
上海第一财经,http://a1live.livecdn.yicai.com/live/radio_tv.m3u8
阳泉交通广播[0*0],http://ls.qingting.fm/live/4592896.m3u8?aac
[BD]大湾区卫视,https://stream1.freetv.fun/da-wan-qu-wei-shi-18.ctv
[HD]Astro Football,https://stream1.freetv.fun/astro-football-11.ctv
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=ec4caf3a1732073773
兵团卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.128:11111
铁齿铜牙纪晓岚I和第十四集,https://txmov2.a.kwimgs.com/bs3/video-hls/5199405834544758981_hlshd15.m3u8
东方卫视,https://stream1.freetv.fun/e3d4f185eb27d026fd51e6f45e4151ef3a2b76e097db4754a485865d9467aebc.m3u8
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-1.ctv
吉林卫视,http://110.53.52.63:8888/newlive/live/hls/34/live.m3u8
贵州卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.159:8942
韩国|TVN3,https://d25mdvvpht3395.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-p8ea370fl7r4f-ssai-prd/82f296fd_2916_45b7_b799_525a4226957a/hls/playlist.m3u8?
CCTV9,http://116.128.242.83:9901/tsfile/live/0010_1.m3u8
CCTV-11,http://api2.52tb.xyz/info?id=13&token=20230218zdxlqr
CCTV5+,http://lt.hxtre.com:35455/gaoma/cctv5p.m3u8
SiTV游戏风云,http://129.153.216.217:50001/TVOD/5000000002000027005/bestzb/index.m3u8
深圳卫视,http://61.136.67.238:50085/tsfile/live/0126_1.m3u8
爱奇谈,http://129.153.216.217:50001/TVOD/6000000006000270630/wasusyt/index.m3u8
[BD]dubai tv,https://stream1.freetv.fun/dubai-tv-2.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
湖北卫视,http://3501776.xyz:35455/itv/1000000005000265023.m3u8?cdn=ystenlive
重庆卫视,http://110.53.52.63:8888/newlive/live/hls/30/live.m3u8
CCTV17,http://qjrhc.jydjd.top:2911/udp/224.1.100.135:11111
河南卫视,http://111.119.250.248:50001/TVOD/5000000011000031119/bestzb/index.m3u8
CCTV2,http://qjrhc.jydjd.top:2911/udp/224.1.100.93:11111
吉林卫视,http://129.153.216.217:50001/TVOD/5000000006000040013/bestzb/index.m3u8
CCTV10,http://60.12.183.46:9901/tsfile/live/0010_1.m3u8
astro-QJ-频高,http://php.jdshipin.com/smt.php?id=Quanjia
[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-659.m3u8
上海新闻综合,http://111.119.250.248:50001/TVOD/2000000002000000005/hnbblive/index.m3u8
高个子幸运儿,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0ea3dbe589a34258b6109229223de234/1200.m3u8
CCTV7 国防军事,http://111.119.250.248:50001/TVOD/1000000001000024341/ystenlive/index.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-12.ctv
WABC-DT1 (720p),https://tvpass.org/live/WABCDT1/hd
CCTV10,http://110.53.52.63:8888/newlive/live/hls/12/live.m3u8
猎食计划2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/497afdb07e92409fb8cb5c0249dfe6d7/1200.m3u8
东方卫视,https://stream1.freetv.fun/ac12b7b242b0187305631f391ba3ad1ecd532c25b8205c1733a06ca1c552405c.m3u8
山东卫视,http://110.53.52.63:8888/newlive/live/hls/29/live.m3u8
CCTV5+,http://qjrhc.jydjd.top:2911/udp/224.1.100.25:11111
辽宁卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.181:9074
草原狮子的戏剧舞台(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c5b600bcb2c44c44b56e9afdb5243a07/1200.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-20.ctv
CCTV5+,http://qjrhc.jydjd.top:2911/udp/224.1.100.26:11111
咪咕视频,http://129.153.216.217:50001/TVOD/3000000010000006077/FifastbLive/index.m3u8
重庆卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.101:11111
CCTV-16,http://45.145.229.71:8866/TVOD/1000000006000233001/ystenlive/index.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-12.ctv
[BD]BBC 2,https://stream1.freetv.fun/bbc-2-14.ctv
Arirang阿里郎,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist.m3u8
[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-465.m3u8
[BD]kanal 26,https://stream1.freetv.fun/kanal-26-1.ctv
CCTV13,https://piccpndali.v.myalicdn.com/audio/cctv13_2.m3u8
海南卫视,https://epg.pw/stream/77c038834bb30008f04aeadd4c44389af9e18e837775e1f124f392a0c15f851c.m3u8
浙江卫视,http://3501776.xyz:35455/itv/1000000005000265031.m3u8?cdn=ystenlive️更新时间
荒野求生「其他」,https://live.iill.top/huya/593667
[SD]HBO 2,https://stream1.freetv.fun/hbo-2-16.ctv
辽宁卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.91:11111
美食的,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9debd40527e34471bdfbe1212aa198d7/1200.m3u8
[BD]bbs,https://stream1.freetv.fun/bbs-1.m3u8
[HD]翡翠,https://stream1.freetv.fun/fei-cui-9.ctv
湖北卫视,http://129.153.216.217:50001/TVOD/5000000004000014954/bestzb/index.m3u8
金鹰卡通,http://110.53.52.63:8888/newlive/live/hls/49/live.m3u8
三沙卫视,http://jf.jxx2023.work:40446/tsfile/live/1035_1.m3u8
卡酷少儿,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.222:9320
湖北卫视,http://api3.52tb.xyz/info?id=34&token=20230226bgyszp
明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.123:11111
30A Georgia Hollywood Review TV,https://30a-tv.com/gh.m3u8
[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-422.m3u8
北京卫视,http://129.153.216.217:50001/TVOD/6000000001000020451/wasusyt/index.m3u8
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=184a95f0cdaaf7c1f3c7b4cd06d432af7234562e68074726eac10898c158cf1eea49819ced71b5e3d2f3ea0023ff71f8062e39a0a92ffd236a2c1ef4a30ca7f3cb03548908d23e6c6d685437e2
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-11.m3u8
[VGA]imam hussein tv 1,https://stream1.freetv.fun/imam-hussein-tv-1-3.m3u8
超凡猎手,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8bd3d27314fd431a84d8443c2fdc8b02/1200.m3u8
广东卫视,https://stream1.freetv.fun/17c2caa98314cdbeecb0056390dc95867526843a2af1b951559870af9ec5e907.m3u8
[BD]武汉电视剧,https://stream1.freetv.fun/wu-yi-dian-shi-ju-9.m3u8
翡翠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.1:11111
海南卫视,http://183.223.157.33:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
iHOT爱幼教,http://34.81.243.214:50001/TVOD/2000000004000000049/hnbblive/index.m3u8
[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-577.m3u8
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
湖南卫视,http://3501776.xyz:35455/itv/1000000005000265024.m3u8?cdn=ystenlive
C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/01.m3u8
浙江国际频道,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
天津卫视,http://47.79.91.114:50001/TVOD/1000000001000000831/ystenlive/index.m3u8
AFV (720p),https://linear-12.frequency.stream/dist/plex/12/hls/master/playlist.m3u8
西藏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.125:11111
CCTV5+ 体育赛事,http://129.153.216.217:50001/TVOD/5000000011000031127/bestzb/index.m3u8
黑龙江卫视,http://60.209.125.254:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9 记录,http://47.79.91.114:50001/TVOD/6000000001000032162/wasusyt/index.m3u8
上海哈哈炫动,http://47.79.91.114:50001/TVOD/5000000011000031123/bestzb/index.m3u8
[BD]trace sports inter hd,https://stream1.freetv.fun/trace-sports-inter-1.ctv
CGTN记录,http://47.79.91.114:50001/TVOD/7114647837765104058/hnbblive/index.m3u8
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
白城洮南综合,http://stream5.jlntv.cn/tn/playlist.m3u8
CCTV13 新闻,http://47.79.91.114:50001/TVOD/1000000002000021303/ystenlive/index.m3u8
小熊的梦幻森林3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8bbcff92f2ce423bb2d822e0fb67657f/1200.m3u8
黑龙江卫视,http://120.198.101.106:9901/tsfile/live/1075_1.m3u8
CCTV10,https://stream1.freetv.fun/a069427ccbbbce55eac15cf669f292774fdba54d938286ecaa0dfcb7209fa3c7.m3u8
央视文化精品,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-WENHUA-CQ
安徽卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.65:11111
洪雅新闻综合,http://api2.52tb.xyz/info?id=607&token=20230218htjgzi
福建旅游,https://stream1.freetv.fun/fu-jian-lu-you-2.m3u8
三明新闻综合,https://ls.qingting.fm/live/5022100/64k.m3u8
大湾区卫视,http://3501776.xyz:35455/itv/1000000002000011619.m3u8?cdn=ystenlive
CCTV10 科教,http://129.153.216.217:50001/TVOD/1000000005000265010/ystenlive/index.m3u8
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8?zyund
宝丰综合,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
经典乡村频视,http://ali.hlspull.yximgs.com/live/asdfg863678266.flv
大太平洋,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2d7f4eeaed2e4ad080bcf324eb21bc0d/4000.m3u8
CCTV2,http://qjrhc.jydjd.top:2911/udp/224.1.100.94:11111
睛彩羽毛球,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1257&tk=f6cc1e0a0e1a
重庆卫视,http://129.153.216.217:50001/TVOD/1000000005000265017/ystenlive/index.m3u8
NewTV精品大剧,http://129.153.216.217:50001/TVOD/1000000004000013968/ystenlive/index.m3u8
NBC 2 Orlando FL (WESH) (720p),https://apollo.production-public.tubi.io/live/ac-wesh.m3u8
CCTV3 综艺,http://47.79.91.114:50001/TVOD/5000000002000020548/bestzb/index.m3u8
广东综艺,https://stream1.freetv.fun/yan-dong-zong-yi-12.ctv
广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-34.ctv
广东经济科教,http://qjrhc.jydjd.top:2911/udp/224.1.100.158:11111
安徽卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.248:9476
[HD]Starz West,https://stream1.freetv.fun/starz-west-6.ctv
陕西卫视,http://60.209.125.254:352/tsfile/live/0136_1.m3u8?ace
CCTV-13,http://api2.52tb.xyz/info?id=15&token=20230218zdxlqr
[HD]青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-109.m3u8
咪咕视频,http://111.119.250.248:50001/TVOD/3000000010000006077/FifastbLive/index.m3u8
[SD]disney xd,https://stream1.freetv.fun/disney-xd-7.ctv
希望-秦皇岛私家车广播,http://live.xmcdn.com/live/1122/64.m3u8
[HD]江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-96.m3u8
浙江卫视,http://110.53.52.63:8888/newlive/live/hls/23/live.m3u8
金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-7.ctv
[HD]звезда,https://stream1.freetv.fun/zvezda-8.m3u8
捕猎刹那间2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/eb2cf087eae64ff9a40258bbbc1a92ba/1200.m3u8
山西卫视,http://120.238.94.10:9901/tsfile/live/1071_1.m3u8
[SD]antena 3 int,https://stream1.freetv.fun/antena-3-int-1.ctv
凤凰中文,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.184:9092
WNJU-DT1 (1080p),https://tvpass.org/live/TelemundoEast/hd
广东卫视,http://110.53.52.63:8888/newlive/live/hls/20/live.m3u8
重庆卫视,https://stream1.freetv.fun/f5a9cba48397ca39e64e0b0f221ba9bbea65d43777bfa710c3f6088618acb537.m3u8
猫科动物谁为王者(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/17c3860b26c14110a740dfa49785a1bd/1200.m3u8
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-gao-qing-1.ctv
都市剧场,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.149:8882
安顺新闻,https://ls.qingting.fm/live/5022203/64k.m3u8
厦门卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.11:8060
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8
[BD]channel news asia,https://stream1.freetv.fun/channel-news-asia-1.m3u8
CCTV2,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-2-HD-265-8M
广州竞赛,http://qjrhc.jydjd.top:2911/udp/224.1.100.106:11111
东方卫视,http://110.53.52.63:8888/newlive/live/hls/19/live.m3u8
GOODTV经典音乐河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
[SD]广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-15.m3u8
文物宝库,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.21:9646
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-21.ctv
靖天映畫台,http://www.myrealgod.cloudns.be:5000/litv/4gtv-4gtv055
tvN,https://d2mtknivycr9zl.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-ndbnpcfczvjbq-ssai-prd/b32caf42_751e_4035_8904_b2cded676be7/hls/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.service_id=KRBC32000156C
安徽卫视,http://111.14.181.15:9901/tsfile/live/0130_1.m3u8
福建经济,https://stream1.freetv.fun/fu-jian-jing-ji-2.m3u8
[BD]广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-89.m3u8
江苏-江苏新闻广播,http://satellitepull.cnr.cn/live/wx32jsxwgb/playlist.m3u8
[HD]super tv,https://stream1.freetv.fun/super-tv-3.m3u8
山东卫视,http://129.153.216.217:50001/TVOD/1000000005000265019/ystenlive/index.m3u8
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2
咪咕视频,http://111.119.250.248:50001/TVOD/3000000020000011528/FifastbLive/index.m3u8
东南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.56:11111
[HD]canal nets,https://stream1.freetv.fun/canal-nets-1.m3u8
冬粮说故事,https://www.goodiptv.club/douyu/5192695
CCTV4 中文国际,http://129.153.216.217:50001/TVOD/5000000011000031102/bestzb/index.m3u8
湖南爱晚,http://129.153.216.217:50001/TVOD/6307875884530512195/hnbblive/index.m3u8
[SD]FOOD NETWORK,https://stream1.freetv.fun/food-network-7.ctv
广东岭南戏曲,http://qjrhc.jydjd.top:2911/udp/224.1.100.157:11111
CCTV10,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8
CCTV11,https://stream1.freetv.fun/a2291aca1f34c2adb00726f287981230a15e9fe84c5350e104f7704947052e52.m3u8
[BD]民视,https://stream1.freetv.fun/min-shi-3.m3u8
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=76bebb6e232f0fab2255a916973032f09dc402780dd9463245d5237e70aa9461dc91a243e619fe0da57b167eb3d0dea54b5eb6fc957bb9cb07fe18e072e9c76b6e8a128db454b6b97d90206f5a
CCTV2,http://110.53.52.63:8888/newlive/live/hls/3/live.m3u8
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-5.ctv
SiTV乐游,http://129.153.216.217:50001/TVOD/5000000011000031112/bestzb/index.m3u8
ABC News Australia (576p),https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index_6.m3u8
爱赛车,http://129.153.216.217:50001/TVOD/2000000004000000055/hnbblive/index.m3u8
广东新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.155:11111
咪咕视频,http://129.153.216.217:50001/TVOD/1000000006000270004/ystenlive/index.m3u8
贵州卫视,http://110.53.52.63:8888/newlive/live/hls/28/live.m3u8
草原之王上战场,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bfb6917b29ea413c89e8ed8fa6e2a6ab/1200.m3u8
CCTV7,http://110.53.52.63:8888/newlive/live/hls/9/live.m3u8
野生白狮(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a9a5e806d97d41f5827532f1cb3f9afa/1200.m3u8
CCTV-12,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.177:9050
赛事播29,http://61.160.112.102:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
四川文化旅游,http://wouu.net:9977/udp/239.93.1.102:5140
捕食一瞬间(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b66704d4d4aa4ea7bab6e6ef673568b3/1200.m3u8
内蒙古,http://120.238.94.10:9901/tsfile/live/1072_1.m3u8
CCTV11,http://183.223.157.33:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-16.m3u8
赛事播35,http://www.xzbn.site:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
[HD]iran international,https://stream1.freetv.fun/iran-international-2.m3u8
天津卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.180:9068
伤心的眼泪,https://vd3.bdstatic.com/mda-ncn2c816zrf6u0im/sc/cae_h264_delogo/1648002300550722369/mda-ncn2c816zrf6u0im.mp4
CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=b031282d8102da601efdb58208602ae789e7b6f55c9d261e7847daab04f4426ab3eb370da9611721f213b7b78101e1bbe55b066bfcce6410254cdcadb36bfac54a47b7a7b24cda1b4c19590f8d
韩国|TVN2,https://d21dxaer0ypwk1.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-a6m2cy2rylsvo-ssai-prd/54ac8e25_eb5a_4f10_ba20_ffb254f0a16c/hls/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.service_id=KRBC32000261J
CCTV14,http://36.105.100.208:35455/gaoma/cctv14.m3u8
险境求生的小河马(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4b24374adc24487db8c9d5ac5d037079/1200.m3u8
CNR 神州之声,http://ngcdn006.cnr.cn/live/szzs/index.m3u8
iHOT爱赛车,http://111.119.250.248:50001/TVOD/2000000004000000055/hnbblive/index.m3u8
大水獭回归的故事,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0e114c18fa084fe58238307c66506675/1200.m3u8
重庆卫视,http://116.128.242.83:9901/tsfile/live/1011_1.m3u8
东南卫视,http://110.53.52.63:8888/newlive/live/hls/47/live.m3u8
法治天地,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.75:8444
CNR 乡村之声,http://ngcdn017.cnr.cn/live/xczs/index.m3u8
海南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.16:11111
粤语版电影1,http://epg.112114.xyz/douyu/6566671
[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-421.m3u8
MSG Plus (720p),https://tvpass.org/live/msg-plus/hd
[HD]Astro欢喜台,https://stream1.freetv.fun/astrohuan-xi-6.ctv
金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-36.ctv
湖北卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.120:8714
冰冰影厅,https://live.metshop.top/douyu/74374
深圳卫视,http://47.79.91.114:50001/TVOD/5000000004000007410/bestzb/index.m3u8
CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=a6f3e71bb2bb9d74426a1761b5d2daf69d595aebfafc6e4a7bac09190d4545961d1cc02d05117f0a2e2ef42ebdc9f2520b8f601aab6252de7373f68c95aa3277f6c51bae97dd75144efc7ed543
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk2
通化通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8
四川经济,http://wouu.net:9977/udp/239.93.1.16:5140
家有萌宝4,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/15d2240bbfc34785bfc2ab8147244466/1200.m3u8
新郑综合Not247,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
[BD]polsat sport 3,https://stream1.freetv.fun/polsat-sport-3-1.ctv
云南卫视,http://222.134.245.16:9901/tsfile/live/0119_1.m3u8
动漫秀场,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.148:8876
庆余年,http://diyp.112114.xyz/douyu/7489563
CCTV-04_ITV,http://148.135.83.73:8001/TVOD/1000000005000265004/ystenlive/index.m3u8
CCTV5+,http://110.53.52.63:8888/newlive/live/hls/7/live.m3u8
[BD]大湾区卫视,https://stream1.freetv.fun/da-wan-qu-wei-shi-27.ctv
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=58dbacb91718844831
咪咕视频,http://129.153.216.217:50001/TVOD/3000000010000015470/FifastbLive/index.m3u8
CCTV11,http://110.53.52.63:8888/newlive/live/hls/13/live.m3u8
赛事播25,http://www.xzbn.site:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
宜兴新闻频道,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8?zjiangsd
2018精选十首《动感DJ舞曲》串烧大碟,https://vd3.bdstatic.com/mda-ii00rzrptt9e56yf/sc/mda-ii00rzrptt9e56yf.mp4
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
